               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11755,            0.029341,            0.051403,           0.0011484,              0.3334,           0.0011048,          0.00021771,            0.062978,            0.018005,            0.032007,              0.0919,              0.0009,              0.0009
